# wavelength(nm), strehl
9.581000000000132104e+02,5.664687499883042099e-01
9.582000000000132331e+02,5.665236252605677647e-01
9.583000000000132559e+02,5.665784900964608850e-01
9.584000000000132786e+02,5.666333444981989098e-01
9.585000000000133014e+02,5.666881884679965120e-01
9.586000000000133241e+02,5.667430220080681424e-01
9.587000000000133468e+02,5.667978451206280299e-01
9.588000000000133696e+02,5.668526578078901812e-01
9.589000000000133923e+02,5.669074600720680479e-01
9.590000000000134150e+02,5.669622519153753037e-01
9.591000000000134378e+02,5.670170333400248452e-01
9.592000000000134605e+02,5.670718043482293469e-01
9.593000000000134833e+02,5.671265649422015942e-01
9.594000000000135060e+02,5.671813151241540396e-01
9.595000000000135287e+02,5.672360548962984694e-01
9.596000000000135515e+02,5.672907842608463369e-01
9.597000000000135742e+02,5.673455032200095394e-01
9.598000000000135969e+02,5.674002117759990860e-01
9.599000000000136197e+02,5.674549099310258748e-01
9.600000000000136424e+02,5.675095976873004711e-01
9.601000000000136652e+02,5.675642750470333286e-01
9.602000000000136879e+02,5.676189420124344576e-01
9.603000000000137106e+02,5.676735985857135347e-01
9.604000000000137334e+02,5.677282447690802369e-01
9.605000000000137561e+02,5.677828805647436861e-01
9.606000000000137788e+02,5.678375059749130038e-01
9.607000000000138016e+02,5.678921210017966459e-01
9.608000000000138243e+02,5.679467256476030679e-01
9.609000000000138471e+02,5.680013199145405034e-01
9.610000000000138698e+02,5.680559038048165199e-01
9.611000000000138925e+02,5.681104773206391290e-01
9.612000000000139153e+02,5.681650404642150098e-01
9.613000000000139380e+02,5.682195932377517300e-01
9.614000000000139607e+02,5.682741356434556357e-01
9.615000000000139835e+02,5.683286676835334061e-01
9.616000000000140062e+02,5.683831893601908325e-01
9.617000000000140290e+02,5.684377006756342610e-01
9.618000000000140517e+02,5.684922016320689275e-01
9.619000000000140744e+02,5.685466922317004013e-01
9.620000000000140972e+02,5.686011724767333630e-01
9.621000000000141199e+02,5.686556423693728268e-01
9.622000000000141426e+02,5.687101019118233625e-01
9.623000000000141654e+02,5.687645511062887627e-01
9.624000000000141881e+02,5.688189899549731532e-01
9.625000000000142109e+02,5.688734184600804378e-01
9.626000000000142336e+02,5.689278366238134099e-01
9.627000000000142563e+02,5.689822444483753072e-01
9.628000000000142791e+02,5.690366419359691452e-01
9.629000000000143018e+02,5.690910290887970513e-01
9.630000000000143245e+02,5.691454059090613748e-01
9.631000000000143473e+02,5.691997723989642433e-01
9.632000000000143700e+02,5.692541285607068957e-01
9.633000000000143928e+02,5.693084743964910155e-01
9.634000000000144155e+02,5.693628099085173977e-01
9.635000000000144382e+02,5.694171350989870595e-01
9.636000000000144610e+02,5.694714499701000188e-01
9.637000000000144837e+02,5.695257545240571817e-01
9.638000000000145064e+02,5.695800487630579001e-01
9.639000000000145292e+02,5.696343326893020809e-01
9.640000000000145519e+02,5.696886063049888538e-01
9.641000000000145747e+02,5.697428696123175706e-01
9.642000000000145974e+02,5.697971226134868061e-01
9.643000000000146201e+02,5.698513653106950239e-01
9.644000000000146429e+02,5.699055977061405764e-01
9.645000000000146656e+02,5.699598198020212614e-01
9.646000000000146883e+02,5.700140316005345431e-01
9.647000000000147111e+02,5.700682331038779971e-01
9.648000000000147338e+02,5.701224243142487547e-01
9.649000000000147566e+02,5.701766052338433921e-01
9.650000000000147793e+02,5.702307758648581526e-01
9.651000000000148020e+02,5.702849362094896124e-01
9.652000000000148248e+02,5.703390862699334596e-01
9.653000000000148475e+02,5.703932260483853822e-01
9.654000000000148702e+02,5.704473555470406243e-01
9.655000000000148930e+02,5.705014747680942078e-01
9.656000000000149157e+02,5.705555837137410435e-01
9.657000000000149385e+02,5.706096823861752654e-01
9.658000000000149612e+02,5.706637707875912291e-01
9.659000000000149839e+02,5.707178489201828464e-01
9.660000000000150067e+02,5.707719167861434739e-01
9.661000000000150294e+02,5.708259743876664682e-01
9.662000000000150521e+02,5.708800217269449639e-01
9.663000000000150749e+02,5.709340588061714294e-01
9.664000000000150976e+02,5.709880856275384442e-01
9.665000000000151203e+02,5.710421021932380325e-01
9.666000000000151431e+02,5.710961085054619968e-01
9.667000000000151658e+02,5.711501045664020282e-01
9.668000000000151886e+02,5.712040903782492629e-01
9.669000000000152113e+02,5.712580659431945040e-01
9.670000000000152340e+02,5.713120312634285547e-01
9.671000000000152568e+02,5.713659863411418849e-01
9.672000000000152795e+02,5.714199311785242985e-01
9.673000000000153022e+02,5.714738657777657105e-01
9.674000000000153250e+02,5.715277901410554806e-01
9.675000000000153477e+02,5.715817042705829687e-01
9.676000000000153705e+02,5.716356081685368684e-01
9.677000000000153932e+02,5.716895018371059844e-01
9.678000000000154159e+02,5.717433852784784554e-01
9.679000000000154387e+02,5.717972584948424197e-01
9.680000000000154614e+02,5.718511214883854610e-01
9.681000000000154841e+02,5.719049742612949405e-01
9.682000000000155069e+02,5.719588168157581087e-01
9.683000000000155296e+02,5.720126491539617719e-01
9.684000000000155524e+02,5.720664712780925143e-01
9.685000000000155751e+02,5.721202831903363650e-01
9.686000000000155978e+02,5.721740848928794643e-01
9.687000000000156206e+02,5.722278763879071750e-01
9.688000000000156433e+02,5.722816576776051933e-01
9.689000000000156660e+02,5.723354287641584381e-01
9.690000000000156888e+02,5.723891896497514953e-01
9.691000000000157115e+02,5.724429403365689506e-01
9.692000000000157343e+02,5.724966808267948348e-01
9.693000000000157570e+02,5.725504111226132897e-01
9.694000000000157797e+02,5.726041312262076799e-01
9.695000000000158025e+02,5.726578411397611479e-01
9.696000000000158252e+02,5.727115408654567252e-01
9.697000000000158479e+02,5.727652304054773325e-01
9.698000000000158707e+02,5.728189097620050019e-01
9.699000000000158934e+02,5.728725789372217658e-01
9.700000000000159162e+02,5.729262379333096566e-01
9.701000000000159389e+02,5.729798867524500405e-01
9.702000000000159616e+02,5.730335253968239506e-01
9.703000000000159844e+02,5.730871538686124200e-01
9.704000000000160071e+02,5.731407721699958158e-01
9.705000000000160298e+02,5.731943803031547269e-01
9.706000000000160526e+02,5.732479782702688542e-01
9.707000000000160753e+02,5.733015660735180097e-01
9.708000000000160981e+02,5.733551437150813390e-01
9.709000000000161208e+02,5.734087111971380990e-01
9.710000000000161435e+02,5.734622685218668803e-01
9.711000000000161663e+02,5.735158156914463845e-01
9.712000000000161890e+02,5.735693527080545362e-01
9.713000000000162117e+02,5.736228795738694819e-01
9.714000000000162345e+02,5.736763962910683690e-01
9.715000000000162572e+02,5.737299028618287888e-01
9.716000000000162800e+02,5.737833992883273337e-01
9.717000000000163027e+02,5.738368855727412621e-01
9.718000000000163254e+02,5.738903617172461669e-01
9.719000000000163482e+02,5.739438277240186403e-01
9.720000000000163709e+02,5.739972835952340535e-01
9.721000000000163936e+02,5.740507293330679994e-01
9.722000000000164164e+02,5.741041649396958491e-01
9.723000000000164391e+02,5.741575904172920852e-01
9.724000000000164619e+02,5.742110057680314128e-01
9.725000000000164846e+02,5.742644109940878705e-01
9.726000000000165073e+02,5.743178060976354971e-01
9.727000000000165301e+02,5.743711910808479981e-01
9.728000000000165528e+02,5.744245659458983022e-01
9.729000000000165755e+02,5.744779306949598929e-01
9.730000000000165983e+02,5.745312853302051437e-01
9.731000000000166210e+02,5.745846298538065389e-01
9.732000000000166438e+02,5.746379642679362298e-01
9.733000000000166665e+02,5.746912885747659239e-01
9.734000000000166892e+02,5.747446027764669951e-01
9.735000000000167120e+02,5.747979068752108178e-01
9.736000000000167347e+02,5.748512008731678780e-01
9.737000000000167574e+02,5.749044847725092167e-01
9.738000000000167802e+02,5.749577585754048759e-01
9.739000000000168029e+02,5.750110222840246754e-01
9.740000000000168257e+02,5.750642759005383242e-01
9.741000000000168484e+02,5.751175194271151980e-01
9.742000000000168711e+02,5.751707528659242286e-01
9.743000000000168939e+02,5.752239762191340144e-01
9.744000000000169166e+02,5.752771894889133764e-01
9.745000000000169393e+02,5.753303926774300248e-01
9.746000000000169621e+02,5.753835857868518922e-01
9.747000000000169848e+02,5.754367688193463559e-01
9.748000000000170076e+02,5.754899417770806824e-01
9.749000000000170303e+02,5.755431046622216940e-01
9.750000000000170530e+02,5.755962574769357687e-01
9.751000000000170758e+02,5.756494002233895069e-01
9.752000000000170985e+02,5.757025329037485095e-01
9.753000000000171212e+02,5.757556555201785997e-01
9.754000000000171440e+02,5.758087680748451564e-01
9.755000000000171667e+02,5.758618705699127815e-01
9.756000000000171894e+02,5.759149630075465209e-01
9.757000000000172122e+02,5.759680453899107544e-01
9.758000000000172349e+02,5.760211177191694176e-01
9.759000000000172577e+02,5.760741799974864463e-01
9.760000000000172804e+02,5.761272322270249990e-01
9.761000000000173031e+02,5.761802744099482343e-01
9.762000000000173259e+02,5.762333065484191996e-01
9.763000000000173486e+02,5.762863286446004984e-01
9.764000000000173713e+02,5.763393407006540681e-01
9.765000000000173941e+02,5.763923427187419568e-01
9.766000000000174168e+02,5.764453347010255468e-01
9.767000000000174396e+02,5.764983166496663314e-01
9.768000000000174623e+02,5.765512885668251375e-01
9.769000000000174850e+02,5.766042504546627923e-01
9.770000000000175078e+02,5.766572023153392346e-01
9.771000000000175305e+02,5.767101441510148474e-01
9.772000000000175532e+02,5.767630759638491256e-01
9.773000000000175760e+02,5.768159977560017859e-01
9.774000000000175987e+02,5.768689095296315461e-01
9.775000000000176215e+02,5.769218112868973458e-01
9.776000000000176442e+02,5.769747030299574586e-01
9.777000000000176669e+02,5.770275847609700470e-01
9.778000000000176897e+02,5.770804564820931626e-01
9.779000000000177124e+02,5.771333181954841907e-01
9.780000000000177351e+02,5.771861699033002946e-01
9.781000000000177579e+02,5.772390116076985267e-01
9.782000000000177806e+02,5.772918433108351621e-01
9.783000000000178034e+02,5.773446650148664760e-01
9.784000000000178261e+02,5.773974767219487436e-01
9.785000000000178488e+02,5.774502784342371298e-01
9.786000000000178716e+02,5.775030701538872435e-01
9.787000000000178943e+02,5.775558518830541388e-01
9.788000000000179170e+02,5.776086236238920923e-01
9.789000000000179398e+02,5.776613853785559360e-01
9.790000000000179625e+02,5.777141371491992805e-01
9.791000000000179853e+02,5.777668789379760694e-01
9.792000000000180080e+02,5.778196107470396914e-01
9.793000000000180307e+02,5.778723325785432019e-01
9.794000000000180535e+02,5.779250444346394344e-01
9.795000000000180762e+02,5.779777463174808894e-01
9.796000000000180989e+02,5.780304382292195120e-01
9.797000000000181217e+02,5.780831201720073587e-01
9.798000000000181444e+02,5.781357921479957085e-01
9.799000000000181672e+02,5.781884541593357296e-01
9.800000000000181899e+02,5.782411062081784792e-01
9.801000000000182126e+02,5.782937482966745701e-01
9.802000000000182354e+02,5.783463804269740605e-01
9.803000000000182581e+02,5.783990026012266750e-01
9.804000000000182808e+02,5.784516148215823605e-01
9.805000000000183036e+02,5.785042170901902869e-01
9.806000000000183263e+02,5.785568094091994018e-01
9.807000000000183491e+02,5.786093917807583198e-01
9.808000000000183718e+02,5.786619642070153224e-01
9.809000000000183945e+02,5.787145266901183582e-01
9.810000000000184173e+02,5.787670792322152646e-01
9.811000000000184400e+02,5.788196218354533240e-01
9.812000000000184627e+02,5.788721545019794856e-01
9.813000000000184855e+02,5.789246772339405878e-01
9.814000000000185082e+02,5.789771900334831356e-01
9.815000000000185310e+02,5.790296929027529682e-01
9.816000000000185537e+02,5.790821858438958136e-01
9.817000000000185764e+02,5.791346688590575109e-01
9.818000000000185992e+02,5.791871419503826779e-01
9.819000000000186219e+02,5.792396051200163765e-01
9.820000000000186446e+02,5.792920583701031134e-01
9.821000000000186674e+02,5.793445017027868404e-01
9.822000000000186901e+02,5.793969351202116203e-01
9.823000000000187129e+02,5.794493586245207384e-01
9.824000000000187356e+02,5.795017722178574804e-01
9.825000000000187583e+02,5.795541759023646877e-01
9.826000000000187811e+02,5.796065696801850908e-01
9.827000000000188038e+02,5.796589535534606430e-01
9.828000000000188265e+02,5.797113275243330754e-01
9.829000000000188493e+02,5.797636915949445635e-01
9.830000000000188720e+02,5.798160457674360613e-01
9.831000000000188948e+02,5.798683900439480787e-01
9.832000000000189175e+02,5.799207244266219030e-01
9.833000000000189402e+02,5.799730489175972670e-01
9.834000000000189630e+02,5.800253635190145696e-01
9.835000000000189857e+02,5.800776682330132106e-01
9.836000000000190084e+02,5.801299630617323677e-01
9.837000000000190312e+02,5.801822480073112187e-01
9.838000000000190539e+02,5.802345230718884972e-01
9.839000000000190767e+02,5.802867882576021596e-01
9.840000000000190994e+02,5.803390435665907177e-01
9.841000000000191221e+02,5.803912890009915726e-01
9.842000000000191449e+02,5.804435245629421258e-01
9.843000000000191676e+02,5.804957502545793346e-01
9.844000000000191903e+02,5.805479660780400453e-01
9.845000000000192131e+02,5.806001720354605489e-01
9.846000000000192358e+02,5.806523681289770256e-01
9.847000000000192586e+02,5.807045543607251004e-01
9.848000000000192813e+02,5.807567307328402872e-01
9.849000000000193040e+02,5.808088972474575451e-01
9.850000000000193268e+02,5.808610539067116108e-01
9.851000000000193495e+02,5.809132007127369990e-01
9.852000000000193722e+02,5.809653376676677805e-01
9.853000000000193950e+02,5.810174647736376929e-01
9.854000000000194177e+02,5.810695820327804739e-01
9.855000000000194404e+02,5.811216894472287509e-01
9.856000000000194632e+02,5.811737870191155952e-01
9.857000000000194859e+02,5.812258747505736345e-01
9.858000000000195087e+02,5.812779526437347188e-01
9.859000000000195314e+02,5.813300207007308096e-01
9.860000000000195541e+02,5.813820789236932018e-01
9.861000000000195769e+02,5.814341273147534128e-01
9.862000000000195996e+02,5.814861658760420715e-01
9.863000000000196223e+02,5.815381946096895849e-01
9.864000000000196451e+02,5.815902135178262489e-01
9.865000000000196678e+02,5.816422226025818043e-01
9.866000000000196906e+02,5.816942218660859920e-01
9.867000000000197133e+02,5.817462113104678867e-01
9.868000000000197360e+02,5.817981909378561189e-01
9.869000000000197588e+02,5.818501607503793194e-01
9.870000000000197815e+02,5.819021207501658965e-01
9.871000000000198042e+02,5.819540709393437039e-01
9.872000000000198270e+02,5.820060113200401508e-01
9.873000000000198497e+02,5.820579418943824246e-01
9.874000000000198725e+02,5.821098626644973795e-01
9.875000000000198952e+02,5.821617736325117587e-01
9.876000000000199179e+02,5.822136748005517504e-01
9.877000000000199407e+02,5.822655661707428765e-01
9.878000000000199634e+02,5.823174477452112141e-01
9.879000000000199861e+02,5.823693195260817301e-01
9.880000000000200089e+02,5.824211815154793914e-01
9.881000000000200316e+02,5.824730337155287208e-01
9.882000000000200544e+02,5.825248761283537968e-01
9.883000000000200771e+02,5.825767087560789204e-01
9.884000000000200998e+02,5.826285316008271709e-01
9.885000000000201226e+02,5.826803446647224050e-01
9.886000000000201453e+02,5.827321479498869250e-01
9.887000000000201680e+02,5.827839414584436994e-01
9.888000000000201908e+02,5.828357251925146976e-01
9.889000000000202135e+02,5.828874991542222217e-01
9.890000000000202363e+02,5.829392633456874639e-01
9.891000000000202590e+02,5.829910177690318385e-01
9.892000000000202817e+02,5.830427624263763153e-01
9.893000000000203045e+02,5.830944973198415315e-01
9.894000000000203272e+02,5.831462224515474579e-01
9.895000000000203499e+02,5.831979378236141764e-01
9.896000000000203727e+02,5.832496434381614359e-01
9.897000000000203954e+02,5.833013392973082079e-01
9.898000000000204182e+02,5.833530254031735751e-01
9.899000000000204409e+02,5.834047017578761762e-01
