wavelength (nm), strehl
2.112649999998970088e+03,7.355356793047068686e-01
2.112699999998969815e+03,7.355440330287249528e-01
2.112749999998969543e+03,7.355523863194010081e-01
2.112799999998969724e+03,7.355607391767648995e-01
2.112849999998969906e+03,7.355690916008467140e-01
2.112899999998969633e+03,7.355774435916764276e-01
2.112949999998969361e+03,7.355857951492839053e-01
2.112999999998969543e+03,7.355941462736994563e-01
2.113049999998969724e+03,7.356024969649529455e-01
2.113099999998969452e+03,7.356108472230741269e-01
2.113149999998969179e+03,7.356191970480933096e-01
2.113199999998969361e+03,7.356275464400405806e-01
2.113249999998969543e+03,7.356358953989456939e-01
2.113299999998969270e+03,7.356442439248382925e-01
2.113349999998968997e+03,7.356525920177491296e-01
2.113399999998969179e+03,7.356609396777075149e-01
2.113449999998969361e+03,7.356692869047438688e-01
2.113499999998969088e+03,7.356776336988881670e-01
2.113549999998968815e+03,7.356859800601700528e-01
2.113599999998968997e+03,7.356943259886197239e-01
2.113649999998969179e+03,7.357026714842672677e-01
2.113699999998968906e+03,7.357110165471423269e-01
2.113749999998968633e+03,7.357193611772747666e-01
2.113799999998968815e+03,7.357277053746952289e-01
2.113849999998968997e+03,7.357360491394332458e-01
2.113899999998968724e+03,7.357443924715185712e-01
2.113949999998968451e+03,7.357527353709815143e-01
2.113999999998968633e+03,7.357610778378518290e-01
2.114049999998968815e+03,7.357694198721594914e-01
2.114099999998968542e+03,7.357777614739345884e-01
2.114149999998968269e+03,7.357861026432068741e-01
2.114199999998968451e+03,7.357944433800065465e-01
2.114249999998968633e+03,7.358027836843634706e-01
2.114299999998968360e+03,7.358111235563071784e-01
2.114349999998968087e+03,7.358194629958680899e-01
2.114399999998968269e+03,7.358278020030759592e-01
2.114449999998968451e+03,7.358361405779607622e-01
2.114499999998968178e+03,7.358444787205522530e-01
2.114549999998967905e+03,7.358528164308806296e-01
2.114599999998968087e+03,7.358611537089756460e-01
2.114649999998968269e+03,7.358694905548673892e-01
2.114699999998967996e+03,7.358778269685855022e-01
2.114749999998967724e+03,7.358861629501600721e-01
2.114799999998967905e+03,7.358944984996211858e-01
2.114849999998968087e+03,7.359028336169984863e-01
2.114899999998967814e+03,7.359111683023217276e-01
2.114949999998967542e+03,7.359195025556212189e-01
2.114999999998967724e+03,7.359278363769268250e-01
2.115049999998967905e+03,7.359361697662680779e-01
2.115099999998967633e+03,7.359445027236752868e-01
2.115149999998967360e+03,7.359528352491779835e-01
2.115199999998967542e+03,7.359611673428064771e-01
2.115249999998967724e+03,7.359694990045904106e-01
2.115299999998967451e+03,7.359778302345596490e-01
2.115349999998967178e+03,7.359861610327439463e-01
2.115399999998967360e+03,7.359944913991736115e-01
2.115449999998967542e+03,7.360028213338782876e-01
2.115499999998967269e+03,7.360111508368877287e-01
2.115549999998966996e+03,7.360194799082321326e-01
2.115599999998967178e+03,7.360278085479409205e-01
2.115649999998967360e+03,7.360361367560444013e-01
2.115699999998967087e+03,7.360444645325722179e-01
2.115749999998966814e+03,7.360527918775542355e-01
2.115799999998966996e+03,7.360611187910203190e-01
2.115849999998967178e+03,7.360694452730005555e-01
2.115899999998966905e+03,7.360777713235244768e-01
2.115949999998966632e+03,7.360860969426221700e-01
2.115999999998966814e+03,7.360944221303233892e-01
2.116049999998966996e+03,7.361027468866582213e-01
2.116099999998966723e+03,7.361110712116560872e-01
2.116149999998966450e+03,7.361193951053469631e-01
2.116199999998966632e+03,7.361277185677610468e-01
2.116249999998966814e+03,7.361360415989277595e-01
2.116299999998966541e+03,7.361443641988771880e-01
2.116349999998966268e+03,7.361526863676388643e-01
2.116399999998966450e+03,7.361610081052430976e-01
2.116449999998966632e+03,7.361693294117195308e-01
2.116499999998966359e+03,7.361776502870976957e-01
2.116549999998966086e+03,7.361859707314076795e-01
2.116599999998966268e+03,7.361942907446794582e-01
2.116649999998966450e+03,7.362026103269425636e-01
2.116699999998966177e+03,7.362109294782267499e-01
2.116749999998965905e+03,7.362192481985621040e-01
2.116799999998966086e+03,7.362275664879787129e-01
2.116849999998966268e+03,7.362358843465057756e-01
2.116899999998965995e+03,7.362442017741733791e-01
2.116949999998965723e+03,7.362525187710111663e-01
2.116999999998965905e+03,7.362608353370492242e-01
2.117049999998966086e+03,7.362691514723173070e-01
2.117099999998965814e+03,7.362774671768450574e-01
2.117149999998965541e+03,7.362857824506624516e-01
2.117199999998965723e+03,7.362940972937990214e-01
2.117249999998965905e+03,7.363024117062848539e-01
2.117299999998965632e+03,7.363107256881494811e-01
2.117349999998965359e+03,7.363190392394227679e-01
2.117399999998965541e+03,7.363273523601348014e-01
2.117449999998965723e+03,7.363356650503151135e-01
2.117499999998965450e+03,7.363439773099931251e-01
2.117549999998965177e+03,7.363522891391992564e-01
2.117599999998965359e+03,7.363606005379629282e-01
2.117649999998965541e+03,7.363689115063141166e-01
2.117699999998965268e+03,7.363772220442824645e-01
2.117749999998964995e+03,7.363855321518976149e-01
2.117799999998965177e+03,7.363938418291895438e-01
2.117849999998965359e+03,7.364021510761878941e-01
2.117899999998965086e+03,7.364104598929224199e-01
2.117949999998964813e+03,7.364187682794229861e-01
2.117999999998964995e+03,7.364270762357194577e-01
2.118049999998965177e+03,7.364353837618413667e-01
2.118099999998964904e+03,7.364436908578184671e-01
2.118149999998964631e+03,7.364519975236806237e-01
2.118199999998964813e+03,7.364603037594574797e-01
2.118249999998964995e+03,7.364686095651789000e-01
2.118299999998964722e+03,7.364769149408745275e-01
2.118349999998964449e+03,7.364852198865741162e-01
2.118399999998964631e+03,7.364935244023074201e-01
2.118449999998964813e+03,7.365018284881041932e-01
2.118499999998964540e+03,7.365101321439940785e-01
2.118549999998964267e+03,7.365184353700069408e-01
2.118599999998964449e+03,7.365267381661726454e-01
2.118649999998964631e+03,7.365350405325206129e-01
2.118699999998964358e+03,7.365433424690803754e-01
2.118749999998964086e+03,7.365516439758821310e-01
2.118799999998964267e+03,7.365599450529555225e-01
2.118849999998964449e+03,7.365682457003301931e-01
2.118899999998964176e+03,7.365765459180356745e-01
2.118949999998963904e+03,7.365848457061019428e-01
2.118999999998964086e+03,7.365931450645584189e-01
2.119049999998964267e+03,7.366014439934351898e-01
2.119099999998963995e+03,7.366097424927616766e-01
2.119149999998963722e+03,7.366180405625676331e-01
2.119199999998963904e+03,7.366263382028828133e-01
2.119249999998964086e+03,7.366346354137369712e-01
2.119299999998963813e+03,7.366429321951596387e-01
2.119349999998963540e+03,7.366512285471803478e-01
2.119399999998963722e+03,7.366595244698291856e-01
2.119449999998963904e+03,7.366678199631357948e-01
2.119499999998963631e+03,7.366761150271295966e-01
2.119549999998963358e+03,7.366844096618405668e-01
2.119599999998963540e+03,7.366927038672980155e-01
2.119649999998963722e+03,7.367009976435321406e-01
2.119699999998963449e+03,7.367092909905720299e-01
2.119749999998963176e+03,7.367175839084477706e-01
2.119799999998963358e+03,7.367258763971887836e-01
2.119849999998963540e+03,7.367341684568250448e-01
2.119899999998963267e+03,7.367424600873858642e-01
2.119949999998962994e+03,7.367507512889009957e-01
2.119999999998963176e+03,7.367590420614004154e-01
2.120049999998963358e+03,7.367673324049133221e-01
2.120099999998963085e+03,7.367756223194696918e-01
2.120149999998962812e+03,7.367839118050990566e-01
2.120199999998962994e+03,7.367922008618310592e-01
2.120249999998963176e+03,7.368004894896954537e-01
2.120299999998962903e+03,7.368087776887215501e-01
2.120349999998962630e+03,7.368170654589395463e-01
2.120399999998962812e+03,7.368253528003785302e-01
2.120449999998962994e+03,7.368336397130684778e-01
2.120499999998962721e+03,7.368419261970388101e-01
2.120549999998962448e+03,7.368502122523196141e-01
2.120599999998962630e+03,7.368584978789398665e-01
2.120649999998962812e+03,7.368667830769297655e-01
2.120699999998962539e+03,7.368750678463185100e-01
2.120749999998962267e+03,7.368833521871359649e-01
2.120799999998962448e+03,7.368916360994115511e-01
2.120849999998962630e+03,7.368999195831752447e-01
2.120899999998962357e+03,7.369082026384564665e-01
2.120949999998962085e+03,7.369164852652845266e-01
2.120999999998962267e+03,7.369247674636896228e-01
2.121049999998962448e+03,7.369330492337008431e-01
2.121099999998962176e+03,7.369413305753480525e-01
2.121149999998961903e+03,7.369496114886606719e-01
2.121199999998962085e+03,7.369578919736686773e-01
2.121249999998962267e+03,7.369661720304014896e-01
2.121299999998961994e+03,7.369744516588885297e-01
2.121349999998961721e+03,7.369827308591594406e-01
2.121399999998961903e+03,7.369910096312439762e-01
2.121449999998962085e+03,7.369992879751715575e-01
2.121499999998961812e+03,7.370075658909718275e-01
2.121549999998961539e+03,7.370158433786744290e-01
2.121599999998961721e+03,7.370241204383090050e-01
2.121649999998961903e+03,7.370323970699048655e-01
2.121699999998961630e+03,7.370406732734919864e-01
2.121749999998961357e+03,7.370489490490994555e-01
2.121799999998961539e+03,7.370572243967573600e-01
2.121849999998961721e+03,7.370654993164948987e-01
2.121899999998961448e+03,7.370737738083416035e-01
2.121949999998961175e+03,7.370820478723273395e-01
2.121999999998961357e+03,7.370903215084815274e-01
2.122049999998961539e+03,7.370985947168335883e-01
2.122099999998961266e+03,7.371068674974133872e-01
2.122149999998960993e+03,7.371151398502503449e-01
2.122199999998961175e+03,7.371234117753737713e-01
2.122249999998961357e+03,7.371316832728136426e-01
2.122299999998961084e+03,7.371399543425989354e-01
2.122349999998960811e+03,7.371482249847598478e-01
2.122399999998960993e+03,7.371564951993255788e-01
2.122449999998961175e+03,7.371647649863257712e-01
2.122499999998960902e+03,7.371730343457896240e-01
2.122549999998960629e+03,7.371813032777471131e-01
2.122599999998960811e+03,7.371895717822277705e-01
2.122649999998960993e+03,7.371978398592607951e-01
2.122699999998960720e+03,7.372061075088759408e-01
2.122749999998960448e+03,7.372143747311026285e-01
2.122799999998960629e+03,7.372226415259706123e-01
2.122849999998960811e+03,7.372309078935090909e-01
2.122899999998960539e+03,7.372391738337477074e-01
2.122949999998960266e+03,7.372474393467159937e-01
2.122999999998960448e+03,7.372557044324434816e-01
2.123049999998960629e+03,7.372639690909597032e-01
2.123099999998960357e+03,7.372722333222941904e-01
2.123149999998960084e+03,7.372804971264762530e-01
2.123199999998960266e+03,7.372887605035356451e-01
2.123249999998960448e+03,7.372970234535020095e-01
2.123299999998960175e+03,7.373052859764042122e-01
2.123349999998959902e+03,7.373135480722721180e-01
2.123399999998960084e+03,7.373218097411354810e-01
2.123449999998960266e+03,7.373300709830235000e-01
2.123499999998959993e+03,7.373383317979657070e-01
2.123549999998959720e+03,7.373465921859916339e-01
2.123599999998959902e+03,7.373548521471307016e-01
2.123649999998960084e+03,7.373631116814125530e-01
2.123699999998959811e+03,7.373713707888662761e-01
2.123749999998959538e+03,7.373796294695217357e-01
2.123799999998959720e+03,7.373878877234083529e-01
2.123849999998959902e+03,7.373961455505555485e-01
2.123899999998959629e+03,7.374044029509927434e-01
2.123949999998959356e+03,7.374126599247493585e-01
2.123999999998959538e+03,7.374209164718550369e-01
2.124049999998959720e+03,7.374291725923393104e-01
2.124099999998959447e+03,7.374374282862311558e-01
2.124149999998959174e+03,7.374456835535604382e-01
2.124199999998959356e+03,7.374539383943566895e-01
2.124249999998959538e+03,7.374621928086492195e-01
2.124299999998959265e+03,7.374704467964673382e-01
2.124349999998958992e+03,7.374787003578405775e-01
2.124399999998959174e+03,7.374869534927986914e-01
2.124449999998959356e+03,7.374952062013705456e-01
2.124499999998959083e+03,7.375034584835861162e-01
2.124549999998958810e+03,7.375117103394744911e-01
2.124599999998958992e+03,7.375199617690653131e-01
2.124649999998959174e+03,7.375282127723880032e-01
2.124699999998958901e+03,7.375364633494718714e-01
2.124749999998958629e+03,7.375447135003463384e-01
2.124799999998958810e+03,7.375529632250409362e-01
2.124849999998958992e+03,7.375612125235851968e-01
2.124899999998958720e+03,7.375694613960083190e-01
2.124949999998958447e+03,7.375777098423398348e-01
2.124999999998958629e+03,7.375859578626090540e-01
2.125049999998958810e+03,7.375942054568456197e-01
2.125099999998958538e+03,7.376024526250785085e-01
2.125149999998958265e+03,7.376106993673376966e-01
2.125199999998958447e+03,7.376189456836521607e-01
2.125249999998958629e+03,7.376271915740517660e-01
2.125299999998958356e+03,7.376354370385652670e-01
2.125349999998958083e+03,7.376436820772225289e-01
2.125399999998958265e+03,7.376519266900528615e-01
2.125449999998958447e+03,7.376601708770856858e-01
2.125499999998958174e+03,7.376684146383500895e-01
2.125549999998957901e+03,7.376766579738759377e-01
2.125599999998958083e+03,7.376849008836924293e-01
2.125649999998958265e+03,7.376931433678288741e-01
2.125699999998957992e+03,7.377013854263146930e-01
2.125749999998957719e+03,7.377096270591791960e-01
2.125799999998957901e+03,7.377178682664520259e-01
2.125849999998958083e+03,7.377261090481622707e-01
2.125899999998957810e+03,7.377343494043392402e-01
2.125949999998957537e+03,7.377425893350126884e-01
2.125999999998957719e+03,7.377508288402115921e-01
2.126049999998957901e+03,7.377590679199658164e-01
2.126099999998957628e+03,7.377673065743042269e-01
2.126149999998957355e+03,7.377755448032561336e-01
2.126199999998957537e+03,7.377837826068516236e-01
2.126249999998957719e+03,7.377920199851192296e-01
2.126299999998957446e+03,7.378002569380885944e-01
2.126349999998957173e+03,7.378084934657892502e-01
2.126399999998957355e+03,7.378167295682503957e-01
2.126449999998957537e+03,7.378249652455014518e-01
2.126499999998957264e+03,7.378332004975716174e-01
2.126549999998956991e+03,7.378414353244904245e-01
2.126599999998957173e+03,7.378496697262871828e-01
2.126649999998957355e+03,7.378579037029909804e-01
2.126699999998957082e+03,7.378661372546313491e-01
2.126749999998956810e+03,7.378743703812375987e-01
2.126799999998956991e+03,7.378826030828391502e-01
2.126849999998957173e+03,7.378908353594653136e-01
2.126899999998956901e+03,7.378990672111451765e-01
2.126949999998956628e+03,7.379072986379083821e-01
2.126999999998956810e+03,7.379155296397841290e-01
2.127049999998956991e+03,7.379237602168017274e-01
2.127099999998956719e+03,7.379319903689902649e-01
2.127149999998956446e+03,7.379402200963794956e-01
2.127199999998956628e+03,7.379484493989985072e-01
2.127249999998956810e+03,7.379566782768764988e-01
2.127299999998956537e+03,7.379649067300428911e-01
2.127349999998956264e+03,7.379731347585271051e-01
2.127399999998956446e+03,7.379813623623582286e-01
2.127449999998956628e+03,7.379895895415659046e-01
2.127499999998956355e+03,7.379978162961789989e-01
2.127549999998956082e+03,7.380060426262267104e-01
2.127599999998956264e+03,7.380142685317390150e-01
2.127649999998956446e+03,7.380224940127446676e-01
2.127699999998956173e+03,7.380307190692732000e-01
2.127749999998955900e+03,7.380389437013537002e-01
2.127799999998956082e+03,7.380471679090155890e-01
2.127849999998956264e+03,7.380553916922880653e-01
2.127899999998955991e+03,7.380636150512003280e-01
2.127949999998955718e+03,7.380718379857819089e-01
2.127999999998955900e+03,7.380800604960620070e-01
2.128049999998956082e+03,7.380882825820698212e-01
2.128099999998955809e+03,7.380965042438345503e-01
2.128149999998955536e+03,7.381047254813853931e-01
2.128199999998955718e+03,7.381129462947521036e-01
2.128249999998955900e+03,7.381211666839634367e-01
2.128299999998955627e+03,7.381293866490485911e-01
2.128349999998955354e+03,7.381376061900373209e-01
2.128399999998955536e+03,7.381458253069584918e-01
2.128449999998955718e+03,7.381540439998415248e-01
2.128499999998955445e+03,7.381622622687155078e-01
2.128549999998955172e+03,7.381704801136099725e-01
2.128599999998955354e+03,7.381786975345537849e-01
2.128649999998955536e+03,7.381869145315764769e-01
2.128699999998955263e+03,7.381951311047072473e-01
2.128749999998954991e+03,7.382033472539751839e-01
2.128799999998955172e+03,7.382115629794097078e-01
2.128849999998955354e+03,7.382197782810400177e-01
2.128899999998955082e+03,7.382279931588950905e-01
2.128949999998954809e+03,7.382362076130044581e-01
2.128999999998954991e+03,7.382444216433974304e-01
2.129049999998955172e+03,7.382526352501027622e-01
2.129099999998954900e+03,7.382608484331502074e-01
2.129149999998954627e+03,7.382690611925685209e-01
2.129199999998954809e+03,7.382772735283872345e-01
2.129249999998954991e+03,7.382854854406355471e-01
2.129299999998954718e+03,7.382936969293424356e-01
2.129349999998954445e+03,7.383019079945373209e-01
2.129399999998954627e+03,7.383101186362491797e-01
2.129449999998954809e+03,7.383183288545075440e-01
2.129499999998954536e+03,7.383265386493415017e-01
2.129549999998954263e+03,7.383347480207801405e-01
2.129599999998954445e+03,7.383429569688526595e-01
2.129649999998954627e+03,7.383511654935884794e-01
2.129699999998954354e+03,7.383593735950165771e-01
2.129749999998954081e+03,7.383675812731661514e-01
2.129799999998954263e+03,7.383757885280662903e-01
2.129849999998954445e+03,7.383839953597465255e-01
2.129899999998954172e+03,7.383922017682357231e-01
2.129949999998953899e+03,7.384004077535631927e-01
2.129999999998954081e+03,7.384086133157581333e-01
2.130049999998954263e+03,7.384168184548496328e-01
2.130099999998953990e+03,7.384250231708668899e-01
2.130149999998953717e+03,7.384332274638392146e-01
2.130199999998953899e+03,7.384414313337956948e-01
2.130249999998954081e+03,7.384496347807653072e-01
2.130299999998953808e+03,7.384578378047773617e-01
2.130349999998953535e+03,7.384660404058611682e-01
2.130399999998953717e+03,7.384742425840457036e-01
2.130449999998953899e+03,7.384824443393601667e-01
2.130499999998953626e+03,7.384906456718334233e-01
2.130549999998953353e+03,7.384988465814952274e-01
2.130599999998953535e+03,7.385070470683743338e-01
2.130649999998953717e+03,7.385152471324999413e-01
2.130699999998953444e+03,7.385234467739012487e-01
2.130749999998953172e+03,7.385316459926073440e-01
2.130799999998953353e+03,7.385398447886473150e-01
2.130849999998953535e+03,7.385480431620506936e-01
2.130899999998953263e+03,7.385562411128459015e-01
2.130949999998952990e+03,7.385644386410626927e-01
2.130999999998953172e+03,7.385726357467299330e-01
2.131049999998953353e+03,7.385808324298767102e-01
2.131099999998953081e+03,7.385890286905322233e-01
2.131149999998952808e+03,7.385972245287256710e-01
2.131199999998952990e+03,7.386054199444860302e-01
2.131249999998953172e+03,7.386136149378426108e-01
2.131299999998952899e+03,7.386218095088243896e-01
2.131349999998952626e+03,7.386300036574604544e-01
2.131399999998952808e+03,7.386381973837798931e-01
2.131449999998952990e+03,7.386463906878120156e-01
2.131499999998952717e+03,7.386545835695856876e-01
2.131549999998952444e+03,7.386627760291302192e-01
2.131599999998952626e+03,7.386709680664745870e-01
2.131649999998952808e+03,7.386791596816477679e-01
2.131699999998952535e+03,7.386873508746791828e-01
2.131749999998952262e+03,7.386955416455976975e-01
2.131799999998952444e+03,7.387037319944325109e-01
2.131849999998952626e+03,7.387119219212125998e-01
2.131899999998952353e+03,7.387201114259670520e-01
2.131949999998952080e+03,7.387283005087248444e-01
2.131999999998952262e+03,7.387364891695155089e-01
2.132049999998952444e+03,7.387446774083678003e-01
2.132099999998952171e+03,7.387528652253109174e-01
2.132149999998951898e+03,7.387610526203736150e-01
2.132199999998952080e+03,7.387692395935854250e-01
2.132249999998952262e+03,7.387774261449751023e-01
2.132299999998951989e+03,7.387856122745717347e-01
2.132349999998951716e+03,7.387937979824046320e-01
2.132399999998951898e+03,7.388019832685025490e-01
2.132449999998952080e+03,7.388101681328947956e-01
2.132499999998951807e+03,7.388183525756102377e-01
2.132549999998951535e+03,7.388265365966780740e-01
2.132599999998951716e+03,7.388347201961272814e-01
2.132649999998951898e+03,7.388429033739869478e-01
2.132699999998951625e+03,7.388510861302860500e-01
2.132749999998951353e+03,7.388592684650538978e-01
2.132799999998951535e+03,7.388674503783190239e-01
2.132849999998951716e+03,7.388756318701109604e-01
2.132899999998951444e+03,7.388838129404584620e-01
2.132949999998951171e+03,7.388919935893906166e-01
2.132999999998951353e+03,7.389001738169367339e-01
2.133049999998951535e+03,7.389083536231255689e-01
2.133099999998951262e+03,7.389165330079860983e-01
2.133149999998950989e+03,7.389247119715474099e-01
2.133199999998951171e+03,7.389328905138387027e-01
2.133249999998951353e+03,7.389410686348888424e-01
2.133299999998951080e+03,7.389492463347269169e-01
2.133349999998950807e+03,7.389574236133817919e-01
2.133399999998950989e+03,7.389656004708826664e-01
2.133449999998951171e+03,7.389737769072585172e-01
2.133499999998950898e+03,7.389819529225383210e-01
2.133549999998950625e+03,7.389901285167509437e-01
2.133599999998950807e+03,7.389983036899255842e-01
2.133649999998950989e+03,7.390064784420912192e-01
2.133699999998950716e+03,7.390146527732770476e-01
2.133749999998950443e+03,7.390228266835113802e-01
2.133799999998950625e+03,7.390310001728241929e-01
2.133849999998950807e+03,7.390391732412436854e-01
2.133899999998950534e+03,7.390473458887992786e-01
2.133949999998950261e+03,7.390555181155197273e-01
2.133999999998950443e+03,7.390636899214341193e-01
2.134049999998950625e+03,7.390718613065714315e-01
2.134099999998950352e+03,7.390800322709605297e-01
2.134149999998950079e+03,7.390882028146306126e-01
2.134199999998950261e+03,7.390963729376107683e-01
2.134249999998950443e+03,7.391045426399295293e-01
2.134299999998950170e+03,7.391127119216159835e-01
2.134349999998949897e+03,7.391208807826994409e-01
2.134399999998950079e+03,7.391290492232086562e-01
2.134449999998950261e+03,7.391372172431726062e-01
2.134499999998949988e+03,7.391453848426200457e-01
2.134549999998949716e+03,7.391535520215801736e-01
2.134599999998949897e+03,7.391617187800820776e-01
2.134649999998950079e+03,7.391698851181542906e-01
2.134699999998949806e+03,7.391780510358262335e-01
2.134749999998949534e+03,7.391862165331265500e-01
2.134799999998949716e+03,7.391943816100842168e-01
2.134849999998949897e+03,7.392025462667282110e-01
2.134899999998949625e+03,7.392107105030876202e-01
2.134949999998949352e+03,7.392188743191911993e-01
2.134999999998949534e+03,7.392270377150680361e-01
2.135049999998949716e+03,7.392352006907469963e-01
2.135099999998949443e+03,7.392433632462569459e-01
2.135149999998949170e+03,7.392515253816269727e-01
2.135199999998949352e+03,7.392596870968858314e-01
2.135249999998949534e+03,7.392678483920626098e-01
2.135299999998949261e+03,7.392760092671861738e-01
2.135349999998948988e+03,7.392841697222852781e-01
2.135399999998949170e+03,7.392923297573892327e-01
2.135449999998949352e+03,7.393004893725265703e-01
2.135499999998949079e+03,7.393086485677263786e-01
2.135549999998948806e+03,7.393168073430176346e-01
2.135599999998948988e+03,7.393249656984290930e-01
2.135649999998949170e+03,7.393331236339897305e-01
2.135699999998948897e+03,7.393412811497285242e-01
2.135749999998948624e+03,7.393494382456741176e-01
2.135799999998948806e+03,7.393575949218559318e-01
2.135849999998948988e+03,7.393657511783024994e-01
2.135899999998948715e+03,7.393739070150425752e-01
2.135949999998948442e+03,7.393820624321052470e-01
2.135999999998948624e+03,7.393902174295196028e-01
2.136049999998948806e+03,7.393983720073141752e-01
2.136099999998948533e+03,7.394065261655180521e-01
2.136149999998948260e+03,7.394146799041600993e-01
2.136199999998948442e+03,7.394228332232691825e-01
2.136249999998948624e+03,7.394309861228743896e-01
2.136299999998948351e+03,7.394391386030039204e-01
2.136349999998948078e+03,7.394472906636874177e-01
2.136399999998948260e+03,7.394554423049533032e-01
2.136449999998948442e+03,7.394635935268308868e-01
2.136499999998948169e+03,7.394717443293484793e-01
2.136549999998947897e+03,7.394798947125353905e-01
2.136599999998948078e+03,7.394880446764201531e-01
2.136649999998948260e+03,7.394961942210319661e-01
2.136699999998947987e+03,7.395043433463994731e-01
2.136749999998947715e+03,7.395124920525515400e-01
2.136799999998947897e+03,7.395206403395170325e-01
2.136849999998948078e+03,7.395287882073249275e-01
2.136899999998947806e+03,7.395369356560038687e-01
2.136949999998947533e+03,7.395450826855828330e-01
2.136999999998947715e+03,7.395532292960906862e-01
2.137049999998947897e+03,7.395613754875561829e-01
2.137099999998947624e+03,7.395695212600080781e-01
2.137149999998947351e+03,7.395776666134755706e-01
2.137199999998947533e+03,7.395858115479870820e-01
2.137249999998947715e+03,7.395939560635718113e-01
2.137299999998947442e+03,7.396021001602584022e-01
2.137349999998947169e+03,7.396102438380752764e-01
2.137399999998947351e+03,7.396183870970520768e-01
2.137449999998947533e+03,7.396265299372172253e-01
2.137499999998947260e+03,7.396346723585993654e-01
2.137549999998946987e+03,7.396428143612275852e-01
2.137599999998947169e+03,7.396509559451305282e-01
2.137649999998947351e+03,7.396590971103373935e-01
2.137699999998947078e+03,7.396672378568762696e-01
2.137749999998946805e+03,7.396753781847765774e-01
2.137799999998946987e+03,7.396835180940670718e-01
2.137849999998947169e+03,7.396916575847762854e-01
2.137899999998946896e+03,7.396997966569329730e-01
2.137949999998946623e+03,7.397079353105664445e-01
2.137999999998946805e+03,7.397160735457051217e-01
2.138049999998946987e+03,7.397242113623776483e-01
2.138099999998946714e+03,7.397323487606131120e-01
2.138149999998946441e+03,7.397404857404403788e-01
2.138199999998946623e+03,7.397486223018877594e-01
2.138249999998946805e+03,7.397567584449845635e-01
2.138299999998946532e+03,7.397648941697593239e-01
2.138349999998946259e+03,7.397730294762407954e-01
2.138399999998946441e+03,7.397811643644579549e-01
2.138449999998946623e+03,7.397892988344394460e-01
2.138499999998946350e+03,7.397974328862139126e-01
2.138549999998946078e+03,7.398055665198102204e-01
2.138599999998946259e+03,7.398136997352573463e-01
2.138649999998946441e+03,7.398218325325840450e-01
2.138699999998946168e+03,7.398299649118186272e-01
2.138749999998945896e+03,7.398380968729901808e-01
2.138799999998946078e+03,7.398462284161274605e-01
2.138849999998946259e+03,7.398543595412593321e-01
2.138899999998945987e+03,7.398624902484142174e-01
2.138949999998945714e+03,7.398706205376212042e-01
2.138999999998945896e+03,7.398787504089090472e-01
2.139049999998946078e+03,7.398868798623062792e-01
2.139099999998945805e+03,7.398950088978415440e-01
2.139149999998945532e+03,7.399031375155439294e-01
2.139199999998945714e+03,7.399112657154420791e-01
2.139249999998945896e+03,7.399193934975646370e-01
2.139299999998945623e+03,7.399275208619403577e-01
2.139349999998945350e+03,7.399356478085979960e-01
2.139399999998945532e+03,7.399437743375664178e-01
2.139449999998945714e+03,7.399519004488739338e-01
2.139499999998945441e+03,7.399600261425497427e-01
2.139549999998945168e+03,7.399681514186223774e-01
2.139599999998945350e+03,7.399762762771205926e-01
2.139649999998945532e+03,7.399844007180730321e-01
2.139699999998945259e+03,7.399925247415083396e-01
2.139749999998944986e+03,7.400006483474554919e-01
2.139799999998945168e+03,7.400087715359430218e-01
2.139849999998945350e+03,7.400168943069999061e-01
2.139899999998945077e+03,7.400250166606543445e-01
2.139949999998944804e+03,7.400331385969355358e-01
2.139999999998944986e+03,7.400412601158719017e-01
2.140049999998945168e+03,7.400493812174923081e-01
2.140099999998944895e+03,7.400575019018252876e-01
2.140149999998944622e+03,7.400656221688995950e-01
2.140199999998944804e+03,7.400737420187439852e-01
2.140249999998944986e+03,7.400818614513873239e-01
2.140299999998944713e+03,7.400899804668576998e-01
2.140349999998944440e+03,7.400980990651844227e-01
2.140399999998944622e+03,7.401062172463959143e-01
2.140449999998944804e+03,7.401143350105209295e-01
2.140499999998944531e+03,7.401224523575881120e-01
2.140549999998944259e+03,7.401305692876259945e-01
2.140599999998944440e+03,7.401386858006636649e-01
2.140649999998944622e+03,7.401468018967293228e-01
2.140699999998944349e+03,7.401549175758518340e-01
2.140749999998944077e+03,7.401630328380599533e-01
2.140799999998944259e+03,7.401711476833823244e-01
2.140849999998944440e+03,7.401792621118475912e-01
2.140899999998944168e+03,7.401873761234843974e-01
2.140949999998943895e+03,7.401954897183211646e-01
2.140999999998944077e+03,7.402036028963868697e-01
2.141049999998944259e+03,7.402117156577102675e-01
2.141099999998943986e+03,7.402198280023197796e-01
2.141149999998943713e+03,7.402279399302438279e-01
2.141199999998943895e+03,7.402360514415116111e-01
2.141249999998944077e+03,7.402441625361514399e-01
2.141299999998943804e+03,7.402522732141918471e-01
2.141349999998943531e+03,7.402603834756615875e-01
2.141399999998943713e+03,7.402684933205897488e-01
2.141449999998943895e+03,7.402766027490043088e-01
2.141499999998943622e+03,7.402847117609341332e-01
2.141549999998943349e+03,7.402928203564078657e-01
2.141599999998943531e+03,7.403009285354543723e-01
2.141649999998943713e+03,7.403090362981018524e-01
2.141699999998943440e+03,7.403171436443790610e-01
