Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
758,0.8622622,0.1377119
758.2000122,0.8596439,0.14033
758.4000244,0.8573642,0.1426096
758.5999756,0.8554578,0.1445158
758.7999878,0.8539476,0.1460258
759,0.8528467,0.1471267
759.2000122,0.8521553,0.1478179
759.4000244,0.8518627,0.1481105
759.5999756,0.8519472,0.1480258
759.7999878,0.852379,0.147594
760,0.8531207,0.1468523
760.2000122,0.8541299,0.1458431
760.4000244,0.8553613,0.1446115
760.5999756,0.8567691,0.1432036
760.7999878,0.8583091,0.1416636
761,0.8599375,0.1400351
761.2000122,0.861614,0.1383584
761.4000244,0.8633016,0.1366708
761.5999756,0.8649662,0.135006
761.7999878,0.8665791,0.1333929
762,0.8681138,0.1318579
762.2000122,0.8695478,0.1304237
762.4000244,0.8708614,0.1291097
762.5999756,0.8720375,0.1279333
762.7999878,0.8730622,0.1269082
763,0.8739226,0.1260473
763.2000122,0.8746076,0.1253618
763.4000244,0.8751072,0.1248617
763.5999756,0.8754122,0.124556
763.7999878,0.8755143,0.1244534
764,0.8754047,0.1245622
764.2000122,0.875075,0.1248911
764.4000244,0.8745167,0.1254486
764.5999756,0.8737205,0.1262438
764.7999878,0.8726763,0.127287
765,0.8713734,0.1285888
765.2000122,0.8698001,0.130161
765.4000244,0.8679435,0.1320163
765.5999756,0.8657901,0.1341684
765.7999878,0.8633231,0.1366339
766,0.8605261,0.1394293
766.2000122,0.8573807,0.1425729
766.4000244,0.8538671,0.1460847
766.5999756,0.8499649,0.1499849
766.7999878,0.8456493,0.1542983
767,0.8408976,0.1590477
767.2000122,0.8356854,0.1642574
767.4000244,0.8299879,0.1699522
767.5999756,0.823783,0.1761542
767.7999878,0.8170443,0.1828897
768,0.8097537,0.1901769
768.2000122,0.801896,0.1980311
768.4000244,0.7934622,0.2064611
768.5999756,0.7844557,0.2154634
768.7999878,0.7748837,0.2250311
769,0.7647772,0.2351329
769.2000122,0.7541842,0.2457209
769.4000244,0.7431762,0.2567237
769.5999756,0.7318548,0.2680397
769.7999878,0.7203403,0.2795485
770,0.708793,0.2910898
770.2000122,0.6973978,0.302479
770.4000244,0.6863599,0.3135104
770.5999756,0.6758988,0.3239651
770.7999878,0.6662178,0.3336394
771,0.6575028,0.3423474
771.2000122,0.6498827,0.3499602
771.4000244,0.6434032,0.3564318
771.5999756,0.6379967,0.3618295
771.7999878,0.633444,0.3663721
772,0.6293493,0.3704547
772.2000122,0.6250973,0.3746916
772.4000244,0.6198181,0.3799517
772.5999756,0.6123651,0.38738
772.7999878,0.6013467,0.3983661
773,0.5853903,0.4142812
773.2000122,0.5638987,0.4357228
773.4000244,0.5386642,0.4609036
773.5999756,0.5157881,0.4837349
773.7999878,0.5049223,0.4945826
774,0.5131263,0.4863974
774.2000122,0.5386291,0.4609429
774.4000244,0.5731476,0.4264843
774.5999756,0.6087486,0.3909407
774.7999878,0.641109,0.3586288
775,0.6688157,0.3309611
775.2000122,0.6919447,0.3078626
775.4000244,0.7110854,0.2887455
775.5999756,0.7268952,0.2729541
775.7999878,0.7399619,0.2599019
776,0.7507412,0.2491341
776.2000122,0.7595842,0.2403001
776.4000244,0.7667512,0.2331401
776.5999756,0.7724271,0.2274695
776.7999878,0.7767418,0.2231588
777,0.7797683,0.220135
777.2000122,0.7815346,0.2183702
777.4000244,0.7820221,0.2178831
777.5999756,0.7811611,0.218743
777.7999878,0.7788199,0.2210819
778,0.7747879,0.2251098
778.2000122,0.7687469,0.2311447
778.4000244,0.7602266,0.2396561
778.5999756,0.7485417,0.2513284
778.7999878,0.7326819,0.2671705
779,0.7112198,0.2886073
779.2000122,0.6822463,0.3175449
779.4000244,0.6437039,0.3560362
779.5999756,0.5951052,0.4045655
779.7999878,0.5424083,0.4571793
780,0.5049766,0.4945413
780.2000122,0.5079113,0.4915943
780.4000244,0.551025,0.4485355
780.5999756,0.606287,0.393356
780.7999878,0.651374,0.3483436
781,0.6807317,0.3190414
781.2000122,0.696704,0.3031079
781.4000244,0.7028203,0.297018
781.5999756,0.7018241,0.298032
781.7999878,0.6955406,0.3043271
782,0.6851429,0.3147322
782.2000122,0.6714087,0.3284707
782.4000244,0.6549108,0.3449705
782.5999756,0.6361639,0.3637173
782.7999878,0.6157101,0.3841698
783,0.5942432,0.4056343
783.2000122,0.5726565,0.427218
783.4000244,0.5520869,0.4477841
783.5999756,0.5339066,0.465961
783.7999878,0.5196121,0.4802529
784,0.5106837,0.4891796
784.2000122,0.5083214,0.4915414
784.4000244,0.5132043,0.4866597
784.5999756,0.5253169,0.4745499
784.7999878,0.543947,0.4559242
785,0.5678067,0.4320701
785.2000122,0.595299,0.4045845
785.4000244,0.6247894,0.3751013
785.5999756,0.6548147,0.3450834
785.7999878,0.6842429,0.3156625
786,0.7122517,0.2876607
786.2000122,0.7383367,0.2615822
786.4000244,0.762243,0.2376821
786.5999756,0.7838917,0.2160389
786.7999878,0.803346,0.1965896
787,0.8207238,0.1792164
787.2000122,0.8361893,0.1637549
787.4000244,0.8499229,0.1500249
787.5999756,0.862102,0.1378491
787.7999878,0.8729064,0.1270475
788,0.8824916,0.1174648
788.2000122,0.8910017,0.1089571
788.4000244,0.8985649,0.1013959
788.5999756,0.9052926,9.47E-02
788.7999878,0.9112878,8.87E-02
789,0.9166352,8.33E-02
789.2000122,0.9214099,7.86E-02
789.4000244,0.9256771,7.43E-02
789.5999756,0.9294924,7.05E-02
789.7999878,0.9329072,6.71E-02
790,0.9359626,6.40E-02
790.2000122,0.9386953,6.13E-02
790.4000244,0.9411372,5.88E-02
790.5999756,0.943315,5.67E-02
790.7999878,0.9452537,5.47E-02
791,0.9469728,5.30E-02
791.2000122,0.9484901,5.15E-02
791.4000244,0.94982,5.02E-02
791.5999756,0.9509751,4.90E-02
791.7999878,0.9519661,4.80E-02
792,0.9528014,4.72E-02
792.2000122,0.9534876,4.65E-02
792.4000244,0.9540299,4.59E-02
792.5999756,0.9544314,4.55E-02
792.7999878,0.9546942,4.53E-02
793,0.9548184,4.52E-02
793.2000122,0.9548025,4.52E-02
793.4000244,0.9546434,4.53E-02
793.5999756,0.9543362,4.56E-02
793.7999878,0.9538734,4.61E-02
794,0.9532457,4.67E-02
794.2000122,0.9524409,0.0475252
794.4000244,0.9514439,4.85E-02
794.5999756,0.9502359,4.97E-02
794.7999878,0.948793,5.12E-02
795,0.9470866,5.29E-02
795.2000122,0.9450815,5.49E-02
795.4000244,0.9427338,5.72E-02
795.5999756,0.9399906,6.00E-02
795.7999878,0.9367827,6.32E-02
796,0.9330263,6.69E-02
796.2000122,0.9286143,7.13E-02
796.4000244,0.9234089,7.65E-02
796.5999756,0.9172322,8.27E-02
796.7999878,0.9098408,9.00E-02
797,0.9009066,9.90E-02
797.2000122,0.889954,0.1098755
797.4000244,0.8762459,0.1235296
797.5999756,0.8585076,0.1411756
797.7999878,0.8341148,0.1653899
798,0.7969258,0.2021836
798.2000122,0.7384723,0.2598233
798.4000244,0.7027172,0.2953815
798.5999756,0.7033723,0.2955378
798.7999878,0.6832511,0.3160836
799,0.6514975,0.3479969
799.2000122,0.6218677,0.3776877
799.4000244,0.6060706,0.3935133
799.5999756,0.612334,0.3872757
799.7999878,0.6411979,0.3584459
800,0.6852739,0.3144118
800.2000122,0.7343521,0.2653781
800.4000244,0.7808471,0.218925
800.5999756,0.8210141,0.1787944
800.7999878,0.8540325,0.1458063
801,0.8804929,0.1193707
801.2000122,0.901486,9.84E-02
801.4000244,0.9181207,0.0817792
801.5999756,0.9313477,6.86E-02
801.7999878,0.9419395,5.80E-02
802,0.9504842,0.0494484
802.2000122,0.9574351,4.25E-02
802.4000244,0.9631369,3.68E-02
802.5999756,0.9678513,3.21E-02
802.7999878,0.9717823,2.82E-02
803,0.9750835,2.49E-02
803.2000122,0.9778752,2.21E-02
803.4000244,0.9802518,1.97E-02
803.5999756,0.9822868,1.77E-02
803.7999878,0.9840404,0.0159296
804,0.9855593,0.0144126
804.2000122,0.9868814,1.31E-02
804.4000244,0.9880378,1.19E-02
804.5999756,0.9890534,1.09E-02
804.7999878,0.9899496,1.00E-02
805,0.9907432,9.24E-03
805.2000122,0.9914485,8.53E-03
805.4000244,0.9920775,7.90E-03
805.5999756,0.9926402,7.34E-03
805.7999878,0.9931453,6.84E-03
806,0.9936,6.38E-03
806.2000122,0.9940102,5.97E-03
806.4000244,0.9943814,5.60E-03
806.5999756,0.994718,5.27E-03
806.7999878,0.995024,4.96E-03
807,0.9953027,4.68E-03
807.2000122,0.9955571,4.43E-03
807.4000244,0.9957898,4.20E-03
807.5999756,0.9960029,3.98E-03
807.7999878,0.9961985,3.79E-03
808,0.9963782,3.61E-03
808.2000122,0.9965437,3.44E-03
808.4000244,0.9966962,3.29E-03
808.5999756,0.9968368,3.15E-03
808.7999878,0.9969669,3.02E-03
809,0.9970871,2.90E-03
809.2000122,0.9971985,2.79E-03
809.4000244,0.9973016,2.69E-03
809.5999756,0.9973972,2.59E-03
809.7999878,0.9974859,2.50E-03
810,0.9975682,2.42E-03
810.2000122,0.9976447,2.34E-03
810.4000244,0.9977158,2.27E-03
810.5999756,0.9977818,2.21E-03
810.7999878,0.997843,2.15E-03
811,0.9978999,2.09E-03
811.2000122,0.9979528,2.04E-03
811.4000244,0.9980019,0.0019874
811.5999756,0.9980473,1.94E-03
811.7999878,0.9980894,1.90E-03
812,0.9981283,0.0018611
812.2000122,0.9981642,1.83E-03
812.4000244,0.9981973,1.79E-03
812.5999756,0.9982277,1.76E-03
812.7999878,0.9982555,1.73E-03
813,0.9982808,1.71E-03
813.2000122,0.9983038,1.69E-03
813.4000244,0.9983246,1.66E-03
813.5999756,0.9983431,1.65E-03
813.7999878,0.9983596,1.63E-03
814,0.9983739,1.62E-03
814.2000122,0.9983863,1.60E-03
814.4000244,0.9983967,1.59E-03
814.5999756,0.9984052,1.58E-03
814.7999878,0.9984117,1.58E-03
815,0.9984163,1.57E-03
815.2000122,0.998419,1.57E-03
815.4000244,0.9984198,1.57E-03
815.5999756,0.9984187,1.57E-03
815.7999878,0.9984157,1.57E-03
816,0.9984107,1.58E-03
816.2000122,0.9984037,1.59E-03
816.4000244,0.9983946,1.59E-03
816.5999756,0.9983834,1.61E-03
816.7999878,0.99837,1.62E-03
817,0.9983543,1.63E-03
817.2000122,0.9983363,1.65E-03
817.4000244,0.9983157,1.67E-03
817.5999756,0.9982925,1.70E-03
817.7999878,0.9982665,1.72E-03
818,0.9982376,1.75E-03
818.2000122,0.9982055,1.78E-03
818.4000244,0.99817,1.82E-03
818.5999756,0.9981309,1.86E-03
818.7999878,0.9980879,1.90E-03
819,0.9980407,1.95E-03
819.2000122,0.9979889,2.00E-03
819.4000244,0.9979321,2.05E-03
819.5999756,0.9978699,2.11E-03
819.7999878,0.9978016,2.18E-03
820,0.9977267,2.26E-03
820.2000122,0.9976447,2.34E-03
820.4000244,0.9975545,2.43E-03
820.5999756,0.9974554,2.53E-03
820.7999878,0.9973461,2.64E-03
821,0.9972255,2.76E-03
821.2000122,0.9970921,2.89E-03
821.4000244,0.9969442,3.03E-03
821.5999756,0.9967799,3.20E-03
821.7999878,0.9965966,3.38E-03
822,0.9963918,3.58E-03
822.2000122,0.9961618,3.81E-03
822.4000244,0.9959027,4.07E-03
822.5999756,0.9956098,4.36E-03
822.7999878,0.9952767,4.69E-03
823,0.9948963,5.07E-03
823.2000122,0.9944593,5.51E-03
823.4000244,0.9939542,6.01E-03
823.5999756,0.993367,6.59E-03
823.7999878,0.9926786,7.28E-03
824,0.9918655,8.08E-03
824.2000122,0.9908965,9.05E-03
824.4000244,0.9897307,1.02E-02
824.5999756,0.9883138,1.16E-02
824.7999878,0.9865706,1.33E-02
825,0.9843997,1.55E-02
825.2000122,0.9816602,1.82E-02
825.4000244,0.9781549,2.17E-02
825.5999756,0.9736103,2.62E-02
825.7999878,0.967646,3.22E-02
826,0.9597698,4.00E-02
826.2000122,0.9494247,0.0502847
826.4000244,0.9362464,6.34E-02
826.5999756,0.9207864,7.88E-02
826.7999878,0.9057713,0.093689
827,0.8966379,0.1027684
827.2000122,0.8982741,0.1011362
827.4000244,0.9098707,8.96E-02
827.5999756,0.9258062,7.37E-02
827.7999878,0.9411134,5.85E-02
828,0.9536818,4.60E-02
828.2000122,0.9633064,3.64E-02
828.4000244,0.9704543,0.0292944
828.5999756,0.975639,2.41E-02
828.7999878,0.9791696,2.05E-02
829,0.9808385,1.87E-02
829.2000122,0.9785891,2.03E-02
829.4000244,0.9665236,3.07E-02
829.5999756,0.9763459,0.0218752
829.7999878,0.9865846,1.28E-02
830,0.9902291,9.45E-03
830.2000122,0.9920685,7.73E-03
830.4000244,0.9932491,6.61E-03
830.5999756,0.9941084,5.79E-03
830.7999878,0.9947781,5.14E-03
831,0.995321,4.61E-03
831.2000122,0.9957723,4.17E-03
831.4000244,0.9961541,3.80E-03
831.5999756,0.9964811,3.48E-03
831.7999878,0.9967641,3.20E-03
832,0.9970111,2.95E-03
832.2000122,0.9972281,2.74E-03
832.4000244,0.99742,2.55E-03
832.5999756,0.9975902,2.38E-03
832.7999878,0.9977422,2.23E-03
833,0.9978784,2.10E-03
833.2000122,0.9980008,1.98E-03
833.4000244,0.9981114,1.87E-03
833.5999756,0.9982113,1.77E-03
833.7999878,0.9983021,1.68E-03
834,0.9983847,1.60E-03
834.2000122,0.9984601,1.52E-03
834.4000244,0.9985289,1.45E-03
834.5999756,0.998592,1.39E-03
834.7999878,0.9986499,1.33E-03
835,0.9987031,1.28E-03
835.2000122,0.9987521,1.23E-03
835.4000244,0.9987972,1.19E-03
835.5999756,0.9988388,1.15E-03
835.7999878,0.9988773,1.11E-03
836,0.9989129,1.07E-03
836.2000122,0.9989458,1.04E-03
836.4000244,0.9989763,1.01E-03
836.5999756,0.9990045,9.83E-04
836.7999878,0.9990306,9.57E-04
837,0.9990549,9.33E-04
837.2000122,0.9990774,9.10E-04
837.4000244,0.9990982,8.90E-04
837.5999756,0.9991174,8.71E-04
837.7999878,0.9991352,8.53E-04
838,0.9991516,8.37E-04
838.2000122,0.9991668,8.22E-04
838.4000244,0.9991809,8.08E-04
838.5999756,0.9991937,7.95E-04
838.7999878,0.9992054,7.83E-04
839,0.9992162,7.73E-04
839.2000122,0.999226,7.63E-04
839.4000244,0.9992348,7.54E-04
839.5999756,0.9992428,7.46E-04
839.7999878,0.9992498,7.39E-04
840,0.9992561,7.33E-04
840.2000122,0.9992616,7.28E-04
840.4000244,0.9992662,7.23E-04
840.5999756,0.9992701,7.19E-04
840.7999878,0.9992732,7.16E-04
841,0.9992757,7.13E-04
841.2000122,0.9992774,7.12E-04
841.4000244,0.9992784,7.11E-04
841.5999756,0.9992787,7.10E-04
841.7999878,0.9992783,7.11E-04
842,0.9992772,7.12E-04
842.2000122,0.9992753,7.14E-04
842.4000244,0.9992728,7.16E-04
842.5999756,0.9992695,7.19E-04
842.7999878,0.9992655,7.23E-04
843,0.9992607,7.28E-04
843.2000122,0.9992552,7.34E-04
843.4000244,0.9992489,7.40E-04
843.5999756,0.9992417,7.47E-04
843.7999878,0.9992337,7.55E-04
844,0.9992248,7.64E-04
844.2000122,0.999215,7.73E-04
844.4000244,0.9992042,7.84E-04
844.5999756,0.9991924,7.96E-04
844.7999878,0.9991796,8.08E-04
845,0.9991657,8.22E-04
845.2000122,0.9991506,8.37E-04
845.4000244,0.9991342,8.53E-04
845.5999756,0.9991165,8.71E-04
845.7999878,0.9990975,8.90E-04
846,0.9990768,9.10E-04
846.2000122,0.9990546,9.32E-04
846.4000244,0.9990307,9.56E-04
846.5999756,0.9990048,9.81E-04
846.7999878,0.9989771,1.01E-03
847,0.998947,1.04E-03
847.2000122,0.9989147,1.07E-03
847.4000244,0.9988798,1.11E-03
847.5999756,0.9988421,0.0011428
847.7999878,0.9988013,1.18E-03
848,0.9987572,1.23E-03
848.2000122,0.9987094,1.27E-03
848.4000244,0.9986576,1.33E-03
848.5999756,0.9986014,1.38E-03
848.7999878,0.9985403,1.44E-03
849,0.9984736,1.51E-03
849.2000122,0.9984009,1.58E-03
849.4000244,0.9983214,1.66E-03
849.5999756,0.9982342,1.75E-03
849.7999878,0.9981385,1.84E-03
850,0.998033,1.95E-03
850.2000122,0.9979166,2.06E-03
850.4000244,0.9977878,2.19E-03
850.5999756,0.9976447,2.33E-03
850.7999878,0.9974852,2.49E-03
851,0.9973067,2.67E-03
851.2000122,0.9971064,2.86E-03
851.4000244,0.9968806,3.09E-03
851.5999756,0.996625,3.34E-03
851.7999878,0.996334,3.63E-03
852,0.9960011,3.96E-03
852.2000122,0.9956182,4.34E-03
852.4000244,0.9951748,4.78E-03
852.5999756,0.9946584,5.29E-03
852.7999878,0.9940519,5.90E-03
853,0.9933342,6.61E-03
853.2000122,0.9924774,7.46E-03
853.4000244,0.9914448,8.48E-03
853.5999756,0.9901878,9.73E-03
853.7999878,0.9886392,1.13E-02
854,0.9867086,1.32E-02
854.2000122,0.9842708,1.56E-02
854.4000244,0.9811515,1.87E-02
854.5999756,0.9771096,2.27E-02
854.7999878,0.9718127,2.80E-02
855,0.9648334,3.49E-02
855.2000122,0.9556922,4.40E-02
855.4000244,0.9440704,0.055531
855.5999756,0.9304003,6.91E-02
855.7999878,0.9168727,0.082545
856,0.9079317,0.0914264
856.2000122,0.9078776,9.15E-02
856.4000244,0.9166591,8.28E-02
856.5999756,0.9299498,6.96E-02
856.7999878,0.9433823,5.62E-02
857,0.9547976,4.49E-02
857.2000122,0.963764,3.59E-02
857.4000244,0.9705668,2.92E-02
857.5999756,0.9756283,2.41E-02
857.7999878,0.9792745,2.04E-02
858,0.9815735,1.80E-02
858.2000122,0.9819165,1.74E-02
858.4000244,0.9769114,2.15E-02
858.5999756,0.96591,3.08E-02
858.7999878,0.9806963,1.79E-02
859,0.9880416,1.14E-02
859.2000122,0.9908742,8.82E-03
859.4000244,0.9924043,7.40E-03
859.5999756,0.99342,6.44E-03
859.7999878,0.9941738,5.72E-03
860,0.9947689,5.14E-03
860.2000122,0.9952556,4.67E-03
860.4000244,0.9956641,4.27E-03
860.5999756,0.9960126,3.93E-03
860.7999878,0.9963137,3.64E-03
861,0.9965762,3.38E-03
861.2000122,0.9968069,3.15E-03
861.4000244,0.9970111,2.95E-03
861.5999756,0.9971926,2.77E-03
861.7999878,0.9973549,2.61E-03
862,0.9975005,2.47E-03
862.2000122,0.9976318,2.34E-03
862.4000244,0.9977505,2.22E-03
862.5999756,0.997858,2.12E-03
862.7999878,0.9979559,2.02E-03
863,0.9980451,1.93E-03
863.2000122,0.9981266,1.85E-03
863.4000244,0.9982013,1.78E-03
863.5999756,0.9982698,1.71E-03
863.7999878,0.9983328,1.65E-03
864,0.9983908,1.59E-03
864.2000122,0.9984442,1.54E-03
864.4000244,0.9984936,1.49E-03
864.5999756,0.9985391,1.44E-03
864.7999878,0.9985813,1.40E-03
865,0.9986203,1.36E-03
865.2000122,0.9986564,1.33E-03
865.4000244,0.9986899,1.29E-03
865.5999756,0.9987209,1.26E-03
865.7999878,0.9987496,1.24E-03
866,0.9987763,1.21E-03
866.2000122,0.9988009,1.18E-03
866.4000244,0.9988238,1.16E-03
866.5999756,0.9988449,1.14E-03
866.7999878,0.9988644,1.12E-03
867,0.9988825,1.10E-03
867.2000122,0.998899,1.09E-03
867.4000244,0.9989143,1.07E-03
867.5999756,0.9989283,1.06E-03
867.7999878,0.9989411,1.05E-03
868,0.9989527,1.03E-03
868.2000122,0.9989633,1.02E-03
868.4000244,0.9989728,1.01E-03
868.5999756,0.9989813,1.01E-03
868.7999878,0.9989888,9.98E-04
869,0.9989954,9.91E-04
869.2000122,0.999001,9.86E-04
869.4000244,0.9990059,9.81E-04
869.5999756,0.9990098,9.77E-04
869.7999878,0.9990129,9.74E-04
870,0.9990152,9.72E-04
870.2000122,0.9990166,9.70E-04
870.4000244,0.9990174,9.69E-04
870.5999756,0.9990172,9.70E-04
870.7999878,0.9990163,9.70E-04
871,0.9990147,9.72E-04
871.2000122,0.9990122,9.75E-04
871.4000244,0.9990091,9.78E-04
871.5999756,0.9990051,9.82E-04
871.7999878,0.9990003,9.86E-04
872,0.9989947,9.92E-04
872.2000122,0.9989883,9.98E-04
872.4000244,0.9989812,1.01E-03
872.5999756,0.9989731,1.01E-03
872.7999878,0.9989643,1.02E-03
873,0.9989545,1.03E-03
873.2000122,0.9989439,1.04E-03
873.4000244,0.9989324,1.05E-03
873.5999756,0.9989199,1.07E-03
873.7999878,0.9989065,1.08E-03
874,0.998892,1.09E-03
874.2000122,0.9988765,1.11E-03
874.4000244,0.9988599,1.13E-03
874.5999756,0.9988422,1.14E-03
874.7999878,0.9988232,1.16E-03
875,0.9988031,1.18E-03
875.2000122,0.9987816,1.20E-03
875.4000244,0.9987588,1.23E-03
875.5999756,0.9987346,1.25E-03
875.7999878,0.9987088,1.28E-03
876,0.9986815,1.30E-03
876.2000122,0.9986525,1.33E-03
876.4000244,0.9986217,1.36E-03
876.5999756,0.9985891,1.40E-03
876.7999878,0.9985545,1.43E-03
877,0.9985177,1.47E-03
877.2000122,0.9984787,1.50E-03
877.4000244,0.9984373,1.55E-03
877.5999756,0.9983935,1.59E-03
877.7999878,0.9983468,1.64E-03
878,0.9982973,1.69E-03
878.2000122,0.9982446,1.74E-03
878.4000244,0.9981887,1.79E-03
878.5999756,0.9981291,1.85E-03
878.7999878,0.9980657,1.92E-03
879,0.9979981,1.98E-03
879.2000122,0.9979261,2.05E-03
879.4000244,0.9978492,2.13E-03
879.5999756,0.9977672,2.21E-03
879.7999878,0.9976794,2.30E-03
880,0.9975855,2.39E-03
880.2000122,0.9974852,2.49E-03
880.4000244,0.9973775,2.60E-03
880.5999756,0.997262,2.72E-03
880.7999878,0.9971378,2.84E-03
881,0.9970042,2.97E-03
881.2000122,0.9968603,3.12E-03
881.4000244,0.996705,3.27E-03
881.5999756,0.9965373,3.44E-03
881.7999878,0.9963557,3.62E-03
882,0.9961589,3.81E-03
882.2000122,0.9959453,4.03E-03
882.4000244,0.9957129,4.26E-03
882.5999756,0.9954598,4.51E-03
882.7999878,0.9951833,4.79E-03
883,0.994881,5.09E-03
883.2000122,0.9945495,5.42E-03
883.4000244,0.9941852,5.78E-03
883.5999756,0.9937842,6.18E-03
883.7999878,0.9933413,6.62E-03
884,0.992851,7.11E-03
884.2000122,0.9923069,7.65E-03
884.4000244,0.9917012,8.25E-03
884.5999756,0.9910253,8.93E-03
884.7999878,0.9902682,9.68E-03
885,0.9894176,1.05E-02
885.2000122,0.9884586,1.15E-02
885.4000244,0.9873738,1.26E-02
885.5999756,0.9861425,1.38E-02
885.7999878,0.9847388,1.52E-02
886,0.9831331,0.0167921
886.2000122,0.981289,1.86E-02
886.4000244,0.9791633,2.07E-02
886.5999756,0.9767045,2.32E-02
886.7999878,0.9738493,2.60E-02
887,0.9705248,2.94E-02
887.2000122,0.9666458,3.32E-02
887.4000244,0.9621155,3.77E-02
887.5999756,0.9568307,4.30E-02
887.7999878,0.9506837,0.04914
888,0.9435879,5.62E-02
888.2000122,0.935502,0.0642772
888.4000244,0.9264774,7.33E-02
888.5999756,0.9167264,8.30E-02
888.7999878,0.9066803,9.30E-02
889,0.8970526,0.1026206
889.2000122,0.8887905,0.1108617
889.4000244,0.8829113,0.1167274
889.5999756,0.8802191,0.119415
889.7999878,0.8810261,0.1186131
890,0.8850489,0.1146036
890.2000122,0.8915344,0.108137
890.4000244,0.8995349,0.1001579
890.5999756,0.9081641,9.15E-02
890.7999878,0.916752,8.30E-02
891,0.9248578,7.49E-02
891.2000122,0.9322418,6.75E-02
891.4000244,0.9388012,6.10E-02
891.5999756,0.94451,5.52E-02
891.7999878,0.9493766,5.04E-02
892,0.9533888,4.63E-02
892.2000122,0.9564652,4.32E-02
892.4000244,0.9583595,4.11E-02
892.5999756,0.9585248,4.07E-02
892.7999878,0.9564412,4.24E-02
893,0.9548221,0.0436333
893.2000122,0.9594256,3.93E-02
